,dscrt_train,dscrt,N,H,space,penalty,initial,constraint,restarts,epochs,batch_size,validation_size,learning_rate,max_gb,MC_,sig_comp,res,err,time,train_time,eval_time
92,100,100,1,0.6,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.11342925656297188,1.5315886349648367e-06,2024-02-14 17:12:22,36.6783447265625,67.57154083251953
189,1000,1000,2,0.6,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.10422350419694763,1.3608696580897465e-06,2024-02-14 17:25:34,143.54031825065613,312.2433497905731
214,1000,1000,4,0.7,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.08412052150547751,1.2177599433091512e-06,2024-02-14 17:44:32,259.2246069908142,694.0169532299042
170,100,100,4,0.7,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.08165685647162108,1.1112457505360666e-06,2024-02-14 17:12:56,29.395724058151245,52.728050231933594
186,1000,1000,2,0.7,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.08149160917350949,1.1260556229995568e-06,2024-02-14 17:31:13,328.0143175125122,455.392107963562
194,1000,1000,4,0.7,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.08079172072615566,1.1109541019415661e-06,2024-02-14 17:44:23,395.9283947944641,608.5229892730713
67,100,100,5,0.7,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.081834239254218,1.1290484277908947e-06,2024-02-14 17:15:42,43.567957162857056,97.62388110160828
60,1000,1000,3,0.7,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.08460336151165754,1.2192553178529545e-06,2024-02-14 17:29:05,135.92496848106384,321.9107708930969
5,1000,1000,2,0.7,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.08516402480137253,1.2108875825615263e-06,2024-02-14 17:26:07,149.29738569259644,329.15194940567017
63,100,100,3,0.7,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.0816317783452152,1.1334616996479164e-06,2024-02-14 17:11:00,36.79053282737732,67.04122877120972
66,100,100,1,0.7,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.11006278295775923,1.8324781554895277e-06,2024-02-14 17:12:34,8.659742832183838,19.395743131637573
24,1000,1000,5,0.7,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.0839339323236115,1.215470077315758e-06,2024-02-14 17:57:41,360.5710725784302,1036.4841756820679
14,100,100,3,0.7,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.08556274720321776,1.2351391800762968e-06,2024-02-14 17:10:32,18.6448814868927,57.41019082069397
56,1000,1000,5,0.7,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.08066676849911444,1.1257544976808441e-06,2024-02-14 18:06:07,683.5433292388916,1215.8008193969727
83,100,100,2,0.7,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.08584966846965378,1.217187773379906e-06,2024-02-14 17:16:55,13.552945613861084,37.75074124336243
87,100,100,5,0.7,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.0845803681497981,1.2260741599087094e-06,2024-02-14 17:16:16,36.6596257686615,132.12019896507263
146,1000,1000,3,0.7,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.08093107941326974,1.1230592514539698e-06,2024-02-14 17:36:44,363.8894145488739,538.5745770931244
99,100,100,2,0.7,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.08225885585782722,1.1367031908152825e-06,2024-02-14 17:17:30,30.676637887954712,54.33246922492981
133,1000,1000,1,0.7,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.10877504250124465,1.8076510051773925e-06,2024-02-14 17:22:29,125.98082900047302,243.23560881614685
73,100,100,1,0.7,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.09282573042276941,1.33342444959212e-06,2024-02-14 17:13:06,23.079232454299927,35.39032053947449
149,100,100,4,0.7,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.08550300159094806,1.2408642198370504e-06,2024-02-14 17:13:17,18.19146418571472,57.37374711036682
122,1000,1000,1,0.7,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.09199892946674613,1.326425771801931e-06,2024-02-14 17:25:01,239.18378281593323,285.7949423789978
90,100,100,2,0.8,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.06518696388930571,9.836751049259022e-07,2024-02-14 17:18:00,30.969916343688965,54.372164249420166
36,1000,1000,3,0.8,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.06926655938197256,1.0997716361629321e-06,2024-02-14 17:34:51,195.7306432723999,484.1996512413025
86,100,100,5,0.8,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.064623953517378,9.724567857575535e-07,2024-02-14 17:16:02,45.055256366729736,101.40518283843994
203,1000,1000,4,0.8,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.06418202684249759,9.74380094909047e-07,2024-02-14 17:45:09,393.9407181739807,606.530933380127
191,100,100,4,0.8,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.06936632334956154,1.105868351271954e-06,2024-02-14 17:14:02,25.2134051322937,84.51454997062683
125,100,100,1,0.8,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.09597535436482713,1.7394306941026494e-06,2024-02-14 17:11:56,16.783727645874023,33.250449895858765
6,1000,1000,5,0.8,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.06879788131605875,1.0966983261556682e-06,2024-02-14 17:59:13,371.7074155807495,1099.868178844452
208,1000,1000,2,0.8,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.06857241257622311,1.0740602621278502e-06,2024-02-14 17:28:21,216.5850625038147,356.110643863678
130,1000,1000,1,0.8,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.07353802154702922,1.1364489947049818e-06,2024-02-14 17:28:00,293.71250009536743,397.0145733356476
178,1000,1000,4,0.8,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.06885216818440068,1.0990498429137715e-06,2024-02-14 17:46:11,269.3901801109314,718.651784658432
76,1000,1000,1,0.8,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.09500328969415223,1.723759357654521e-06,2024-02-14 17:22:35,127.22255444526672,248.74931001663208
1,100,100,3,0.8,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.06537876074802593,9.787331157037266e-07,2024-02-14 17:11:00,36.819140672683716,66.61176037788391
18,100,100,3,0.8,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.069558489139067,1.1030180796675624e-06,2024-02-14 17:10:10,13.812112808227539,38.752153158187866
144,100,100,4,0.8,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.06465510915886434,9.85278847080422e-07,2024-02-14 17:13:59,36.97660803794861,72.46552181243896
71,100,100,1,0.8,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.07449083900191997,1.1342368405050583e-06,2024-02-14 17:13:06,22.871399402618408,35.56852340698242
23,1000,1000,5,0.8,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.06401855686047904,9.662578212568072e-07,2024-02-14 18:00:41,542.4204521179199,1046.0995070934296
93,100,100,5,0.8,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.06930592705618224,1.1060928869611307e-06,2024-02-14 17:15:32,25.715410470962524,89.13781261444092
10,1000,1000,2,0.8,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.06469362766693472,9.84363728101878e-07,2024-02-14 17:31:11,319.01948404312134,445.3014624118805
55,1000,1000,3,0.8,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.06399343652645724,9.665821085669557e-07,2024-02-14 17:37:05,364.9525520801544,532.2672333717346
139,100,100,2,0.8,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.06925954397023008,1.0755255845333415e-06,2024-02-14 17:17:25,13.502395629882812,37.4392523765564
96,100,100,5,0.9,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.050043063250414924,8.522209982529111e-07,2024-02-14 17:16:02,43.81759524345398,97.9938371181488
120,1000,1000,1,0.9,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.0831344713693257,1.6429605187845347e-06,2024-02-14 17:20:26,90.53724122047424,159.5731041431427
188,1000,1000,5,0.9,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.05526977715575042,9.930555643045156e-07,2024-02-14 17:59:00,365.7943961620331,1067.6211295127869
118,100,100,1,0.9,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.05604690665296772,9.434064566558474e-07,2024-02-14 17:12:52,36.879668951034546,68.31217741966248
209,1000,1000,2,0.9,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.04999449771073751,8.455887364143201e-07,2024-02-14 17:31:23,315.9713571071625,444.81671142578125
190,1000,1000,2,0.9,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.05399138982032107,9.541547208721197e-07,2024-02-14 17:26:30,144.5147693157196,312.1486756801605
29,100,100,3,0.9,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.04969308661450266,8.413301428538656e-07,2024-02-14 17:10:38,29.263598442077637,47.84001445770264
204,100,100,4,0.9,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.05579930958581154,1.0018056013106546e-06,2024-02-14 17:13:25,17.539416790008545,55.593456506729126
107,100,100,1,0.9,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.08404934695868907,1.6643883595968837e-06,2024-02-14 17:11:56,16.733599424362183,33.23060870170593
9,1000,1000,5,0.9,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.05100829872290502,8.415419223650955e-07,2024-02-14 18:03:42,570.2735497951508,1175.351146221161
45,1000,1000,3,0.9,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.049516434075520144,8.400541123829255e-07,2024-02-14 17:39:14,379.76870942115784,544.9557659626007
174,100,100,2,0.9,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.05455693177673938,9.583540281182743e-07,2024-02-14 17:17:55,13.619311809539795,38.00381517410278
154,100,100,2,0.9,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.04977497191523472,8.452238533038762e-07,2024-02-14 17:18:30,30.857208490371704,54.52762198448181
50,100,100,3,0.9,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.05568578065030255,9.956154890378605e-07,2024-02-14 17:10:27,13.256389141082764,37.83134150505066
138,1000,1000,4,0.9,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.055147484335462994,9.874064950895945e-07,2024-02-14 17:46:32,270.0755612850189,718.7593297958374
111,100,100,5,0.9,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.05568604864516296,9.983767644318996e-07,2024-02-14 17:17:07,36.45420575141907,131.6333339214325
184,100,100,4,0.9,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.04940340383615857,8.361828761474062e-07,2024-02-14 17:13:59,37.07115364074707,72.55634307861328
4,1000,1000,3,0.9,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.05518079998553122,9.859589904852256e-07,2024-02-14 17:34:59,192.10991549491882,470.4078550338745
77,1000,1000,1,0.9,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.05532598344277369,9.121535105990144e-07,2024-02-14 17:25:10,238.78238439559937,285.77952337265015
158,1000,1000,4,0.9,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.04930773866617033,8.377390012450617e-07,2024-02-14 17:51:32,514.6468880176544,800.0794489383698
105,100,100,1,1.0,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.07406502938558154,1.5972753459435983e-06,2024-02-14 17:12:12,14.095862865447998,20.218210220336914
11,1000,1000,3,1.0,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.03488779646904046,7.535893782455693e-07,2024-02-14 17:37:08,351.3370614051819,456.80160760879517
212,100,100,4,1.0,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.03513803524968013,7.610844450301351e-07,2024-02-14 17:13:23,27.664669275283813,44.58616590499878
110,100,100,5,1.0,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.035243160359262365,7.651332622434626e-07,2024-02-14 17:17:04,51.385276556015015,117.35826706886292
150,1000,1000,2,1.0,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.04098988508144425,8.847540723879157e-07,2024-02-14 17:24:41,120.60086107254028,227.32089519500732
185,1000,1000,2,1.0,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.035162020415123285,7.595841908521616e-07,2024-02-14 17:29:37,292.17890191078186,358.3051948547363
27,1000,1000,3,1.0,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.042629633458070394,9.196996657795787e-07,2024-02-14 17:30:37,116.54753518104553,240.63348245620728
28,100,100,4,1.0,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.0432836018939123,9.318049322803333e-07,2024-02-14 17:14:01,22.776170015335083,73.50439238548279
123,1000,1000,1,1.0,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.0353819491511427,7.655629308956675e-07,2024-02-14 17:23:53,222.84724593162537,215.161123752594
187,1000,1000,5,1.0,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.0353028534346599,7.641402023220469e-07,2024-02-14 17:58:54,509.61474323272705,940.217992067337
132,1000,1000,1,1.0,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.07309621576901208,1.5765819015816753e-06,2024-02-14 17:19:18,74.96364116668701,91.66819167137146
88,100,100,5,1.0,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.04284015969325673,9.218469490853335e-07,2024-02-14 17:16:56,34.885658740997314,123.3722460269928
47,1000,1000,4,1.0,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.04264984924112693,9.159279090366843e-07,2024-02-14 17:38:58,166.5569121837616,395.9670741558075
48,100,100,3,1.0,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.042703883105164354,9.213858807745513e-07,2024-02-14 17:10:48,11.835649013519287,30.357245683670044
167,1000,1000,5,1.0,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.042230501168881204,9.067473384807952e-07,2024-02-14 17:50:31,254.6001260280609,702.5745711326599
162,100,100,2,1.0,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.034843911435106886,7.520358713100752e-07,2024-02-14 17:18:15,28.53948998451233,43.631187200546265
65,100,100,3,1.0,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.03505928989426768,7.585557088277098e-07,2024-02-14 17:11:08,27.433348655700684,39.62287783622742
156,1000,1000,4,1.0,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.03580364005084778,7.655280935935537e-07,2024-02-14 17:43:35,354.4366879463196,504.49306321144104
114,100,100,1,1.0,log,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.03581029340060603,7.747856959634221e-07,2024-02-14 17:13:07,33.69256663322449,53.835814476013184
219,100,100,2,1.0,sig,0.1,0.0,,5,301,2048,4096,0.1,32,1048576,tX,0.04126851116592711,8.913157797983702e-07,2024-02-14 17:17:41,11.307419538497925,27.318031311035156
